11/05/2018,INTEL,"54,67","60,25","55,79","15,83","5,5","9,76","2,19"
11/05/2018,MATERCARD,"193,35","201,885","193,72","40,37","16,7","21,48","0,52"
11/05/2018,VISA,"131,82","140,09","131,75","37,81","17,7","18,17","0,64"
11/05/2018,CISCO,"45,93","49,235","46,37","23,77","10,5","9,42","2,87"
11/05/2018,TECNICAS REUNIDAS,"26,57","26,245","36,013","25,047171","97,9","16,67","5,25"
11/05/2018,BANKIA,"3,745","3,99","4,487","13,977866","14,8","0,39","2,94"
11/05/2018,APPLE,"188,59","194,49","190,37","17,38",15,"13,45","1,34"
11/05/2018,SIEMENS GAMESA,"13,84","14,8025005","20,896","22,187717","29,9","0,9","0,8"
11/05/2018,RED ELECTRICA,"17,27","17,8449995","19,826","13,400001","3,1","2,12","5,07"
11/05/2018,MERLIN PROP.,"12,775","13,175","13,09","20,031549","9,8","8,66","1,57"
11/05/2018,MAPFRE,"2,922","2,91","3,182","10,378571","11,1","11,5","5,01"
11/05/2018,NIKE,"68,43","71,205","70,25","29,6",14,"7,58","1,17"
11/05/2018,ENDESA,"19,46","19,9","21,206","14,909091","3,8","0,43","6,85"
11/05/2018,ACS,"36,59","38,6825","36,7","13,292884","8,2","2,4","3,28"
11/05/2018,GRIFOLS,"25,05","25,2125","27,526","23,366974","12,4","11,22","1,26"
11/05/2018,IAG,"7,924","7,987268","8,08","6,808849","7,3","6,38","3,15"
11/05/2018,ABERTIS,"18,25","17,9850005","19,325","17,102802","11,4","8,9","4,38"
11/05/2018,REPSOL,"16,64","16,645","16,595","10,617702",-4,"1,09","4,89"
11/05/2018,NVIDIA,"254,53",250,"260,5","55,16","16,1","9,5","0,24"
11/05/2018,GAS NATURAL,"21,82","20,585","21,55","16,8316","7,8","11,72","4,58"
11/05/2018,ENAGAS,"24,61","23,875","25,304","13,211956","-2,7","1,7","5,76"
11/05/2018,BME,"29,4","28,895","31,413","16,400312","2,2","-2,49","6,05"
11/05/2018,COLONIAL,"10,02","9,4199995","10,27","36,870369","10,3","13,53","1,65"
11/05/2018,AENA,"177,5","169,2799985","178,75","19,977091","4,5","6,63","3,66"
11/05/2018,BANKINTER,"9,104","8,6649995","9,311","14,524479","8,3","7,58","3,03"
11/05/2018,TWITTER,"32,75","29,105","36,8","66,84",20,"26,4",0
11/05/2018,AMADEUS IT GROUP,"64,24","61,8250005","64,04","25,088001","7,2","5,35","0,84"
11/05/2018,VISCOFAN,"57,8","53,715001","57,75","20,29038","5,1","3,3","2,8"
15/05/2018,ARCELORMITTAL,"30,195","36,8493005","30,77","8,607764",0,"64,31",0
15/05/2018,GENERAL_MOTORS,"36,94","47,525","46,76","8,88","0,9","14,55","4,11"
15/05/2018,ACCIONA,"67,42","83,9","82,969","15,566783","10,8","22,2","4,26"
15/05/2018,TELEFONICA,"8,052","9,735","9,749","11,607648","10,8","27,8","4,97"
15/05/2018,DELTA_AIRLINES,"52,37","73,12","60,79","10,26","14,6",12,"2,33"
15/05/2018,WALMART,"84,52","105,34","109,98","26,4","6,5","6,76","2,46"
15/05/2018,NETFLIX,"326,13","333,12","338,82","195,17","61,1","63,27",0
15/05/2018,DIA,"3,318","4,16","6,414","10,637501","6,3","-6,03","6,33"
15/05/2018,CHEVRON,"129,74","140,15","133,88","30,39","-2,7","45,53","3,45"
15/05/2018,TESLA,"284,18","316,92","389,61",0,"126,4",35,0
15/05/2018,ACERINOX,"11,74","13,4925","12,82","13,958093","9,3","27,39","3,83"
15/05/2018,MEDIASET,"8,2","9,755","11,425","13,428496","6,6","3,68","7,36"
15/05/2018,MELIA_HOTELS,"11,77","13,885","13,854","20,338984","11,7","12,63","1,12"
15/05/2018,INDITEX,"26,68","31,5325","35,98","23,464912","10,4","8,1","2,68"
15/05/2018,COCA_COLA,"41,72","49,63","48,62",36,"8,1","7,46","3,74"
15/05/2018,FACEBOOK,"184,32","216,06","195,32","27,05","21,3","26,38",0
15/05/2018,GOOGLE,"1079,23",1291,"1186,89","59,97","7,3","16,79",0
15/05/2018,FERROVIAL,"17,65","21,2125005","20,353","39,065216","17,6","3,09","4,05"
15/05/2018,ORACLE,"46,81","55,73","53,48","18,84","9,4","9,1","1,62"
15/05/2018,IBM,"143,74","168,8","171,13","12,1","2,1","2,92","4,17"
15/05/2018,INDRA,"11,04","12,345",14,"16,140846",23,"22,25",0
15/05/2018,JOHNSON_JOHNSON,"125,13","145,1","148,32","23,08","5,5","7,79","2,69"
15/05/2018,AMAZON,"1576,12","1824,065","1638,1","248,48","58,7","27,14",0
15/05/2018,CITI_GROUP,"72,68","83,94","80,7","12,62","14,4","15,92","1,76"
15/05/2018,CELLNEX TELECOM,"23,43","24,1900005","23,71","78,686859",0,"42,24","0,19"
15/05/2018,WALT_DISNEY,"102,92","119,9","113,19","16,08","8,3","11,14","1,63"
15/05/2018,SANTANDER,"5,467","6,2875","5,995","11,036","9,8","9,51","4,02"
15/05/2018,BANK_OF_AMERICA,"31,22","34,895","33,05","15,98","13,3","21,73","1,54"
15/05/2018,BBVA,"6,729","7,535","7,654","9,852514","5,6","9,86","3,57"
15/05/2018,MCDONALDS,"163,06","186,69","178,7","21,61","7,5","8,55","2,48"
15/05/2018,PAYPAL,"77,79","85,05","86,32","45,17","20,5","18,74",0
15/05/2018,TECNICAS REUNIDAS,"25,14","26,245","36,013","25,066038","97,9","16,67","5,55"
15/05/2018,FORD,"11,22","12,35","13,33","6,1","-0,6","2,05","5,35"
15/05/2018,CAIXABANK,"4,294","4,51","4,361","11,870886","8,3","20,13","3,49"
15/05/2018,3M,"202,41","218,15","259,77","25,32","9,8","9,3","2,69"
15/05/2018,IBERDROLA,"6,554","7,0975","6,959","13,962564","8,7","6,69","5,11"
15/05/2018,BANCO_SABADELL,"1,744","1,9075","1,888","12,23854",20,"4,32","4,01"
